job_id,experiment,plant_group,plant_id,plant_seed,manifest_id,trajectory,regime,config_group,config_value,control_points,method,compensation_gain,smoothing_window,learning_rate,scenario_id,measurement_noise_std_mm,extra_delay_steps,mismatch_scale,initial_task_score,final_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_global_rmse,final_global_rmse,final_global_ratio,trial_task_scores,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,finite_result,raw_estimated_lag_history,total_estimated_lag_history,nominal_estimated_lag_history,applied_lag_history,median_estimated_axis_lag_steps,lag_absolute_error_steps,median_peak_correlation,elapsed_s
03_parameter_sensitivity|smoothing_7|rounded_square--demand_conflict|n0_d1_m0|25005|v11_full,03_parameter_sensitivity,independent_seeded,S25005,25005,rounded_square--demand_conflict,rounded_square,demand_conflict,smoothing_window,7,12,v11_full,0.25,7,0.65,n0_d1_m0,0.0,4,1.0,13.449428834251158,8.722191794079302,0.7104452978795681,0.6485176360699291,1.0,0.8333333333333334,3.021275814696837,2.244789585914606,0.7429939282586997,"[13.449428834251158, 9.60650408579691, 8.796129213601645, 8.722191794079302, 8.741588774470054]","[[1, 4], [1, 4], [1, 4], [1, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[[5, 8], [5, 8], [5, 8], [5, 8], [5, 8]]","[[7, 10], [7, 10], [7, 10], [7, 10], [7, 10]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.25, 2.0], [1.25, 2.0], [1.25, 2.0], [1.25, 2.0], [1.25, 2.0]]","[5.0, 8.0]",0.5,0.9919881598347398,0.9153296250000267
03_parameter_sensitivity|smoothing_7|rounded_square--demand_conflict|n0_d1_m0|25006|v11_full,03_parameter_sensitivity,independent_seeded,S25006,25006,rounded_square--demand_conflict,rounded_square,demand_conflict,smoothing_window,7,12,v11_full,0.25,7,0.65,n0_d1_m0,0.0,4,1.0,12.668752557348686,7.598184080572114,0.7060508733963545,0.5997578724643006,1.0,0.8333333333333334,2.6027135139067417,1.6844114526975515,0.6471751284563031,"[12.668752557348686, 9.182751374516942, 8.685598753773096, 7.598184080572114, 7.956449488593723]","[[1, 2], [2, 4], [3, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[[6, 7], [6, 7], [6, 7], [6, 7], [6, 7]]","[[8, 9], [8, 9], [8, 9], [8, 9], [8, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75]]","[6.0, 7.0]",1.0,0.9992886054915215,0.7030904579999628
03_parameter_sensitivity|smoothing_7|rounded_square--demand_conflict|n1_d1_m1|25001|v11_full,03_parameter_sensitivity,independent_seeded,S25001,25001,rounded_square--demand_conflict,rounded_square,demand_conflict,smoothing_window,7,12,v11_full,0.25,7,0.65,n1_d1_m1,0.05,4,1.7,13.018710329567652,8.537484608961055,0.7463544268234075,0.6557857416622145,1.0,0.8333333333333334,2.7142490987481973,1.9708046630285054,0.7260957234682086,"[13.018710329567652, 9.548236889946072, 9.521173479420337, 9.018780505386994, 8.537484608961055]","[[1, 2], [2, 4], [2, 3], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 7], [7, 7], [7, 7], [7, 7], [7, 7]]","[[9, 9], [9, 9], [9, 9], [9, 9], [9, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75]]","[7.0, 7.0]",0.5,0.9994765600552541,0.8020083330000034
03_parameter_sensitivity|smoothing_7|rounded_square--demand_conflict|n1_d1_m1|25002|v11_full,03_parameter_sensitivity,independent_seeded,S25002,25002,rounded_square--demand_conflict,rounded_square,demand_conflict,smoothing_window,7,12,v11_full,0.25,7,0.65,n1_d1_m1,0.05,4,1.7,9.938895279283194,7.6490008659432505,0.8691601973064824,0.7696027225366747,0.8333333333333334,0.8333333333333334,2.3335768553918896,1.5993314003158536,0.6853562146969742,"[9.938895279283194, 9.750040044934352, 7.6490008659432505, 8.123653451521196, 8.123653451521196]","[[2, 4], [2, 3], [2, 3], [2, 3]]","[true, true, true, false, false]",2,1.0,0,1,1,"[[7, 5], [7, 5], [7, 5], [7, 5], [7, 5]]","[[9, 7], [9, 7], [9, 7], [9, 7], [9, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25]]","[7.0, 5.0]",1.0,0.9965825597404485,0.8149212499999976
03_parameter_sensitivity|smoothing_7|rounded_square--demand_conflict|n1_d1_m1|25003|v11_full,03_parameter_sensitivity,independent_seeded,S25003,25003,rounded_square--demand_conflict,rounded_square,demand_conflict,smoothing_window,7,12,v11_full,0.25,7,0.65,n1_d1_m1,0.05,4,1.7,12.197438303545976,7.129197917237169,0.657827115759004,0.5844832119515296,1.0,0.8333333333333334,2.8509579756317676,1.8464719708343658,0.6476672005048375,"[12.197438303545976, 8.119491506894814, 7.235764299015271, 7.076648719178542, 7.129197917237169]","[[1, 4], [1, 4], [2, 4], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",1.0,0.9917296646735523,0.7586167079999768
03_parameter_sensitivity|smoothing_7|rounded_square--demand_conflict|n1_d1_m1|25004|v11_full,03_parameter_sensitivity,independent_seeded,S25004,25004,rounded_square--demand_conflict,rounded_square,demand_conflict,smoothing_window,7,12,v11_full,0.25,7,0.65,n1_d1_m1,0.05,4,1.7,10.811479195275698,5.94645836912839,0.6283282273417243,0.5500133942566174,1.0,0.8333333333333334,2.5216385907499954,1.4571752481357103,0.577868396161526,"[10.811479195275698, 6.713522624474844, 6.145882652061653, 5.934256172099506, 5.94645836912839]","[[1, 4], [1, 2], [1, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",0.5,0.9927821963840964,0.7285864589999846
03_parameter_sensitivity|smoothing_7|rounded_square--demand_conflict|n1_d1_m1|25005|v11_full,03_parameter_sensitivity,independent_seeded,S25005,25005,rounded_square--demand_conflict,rounded_square,demand_conflict,smoothing_window,7,12,v11_full,0.25,7,0.65,n1_d1_m1,0.05,4,1.7,13.809962620752362,8.917647024997727,0.7115153480551617,0.6457401276088245,1.0,0.8333333333333334,3.3028687880947087,2.350390051426188,0.711620776428734,"[13.809962620752362, 9.876151918264753, 9.103712786265778, 8.960331915527982, 8.917647024997727]","[[1, 4], [1, 4], [1, 4], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 8], [4, 8], [4, 8], [4, 8], [4, 8]]","[[6, 10], [6, 10], [6, 10], [6, 10], [6, 10]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 2.0], [1.0, 2.0], [1.0, 2.0], [1.0, 2.0], [1.0, 2.0]]","[4.0, 8.0]",1.0,0.9869236007013887,0.8721774580000101
03_parameter_sensitivity|smoothing_7|rounded_square--demand_conflict|n1_d1_m1|25006|v11_full,03_parameter_sensitivity,independent_seeded,S25006,25006,rounded_square--demand_conflict,rounded_square,demand_conflict,smoothing_window,7,12,v11_full,0.25,7,0.65,n1_d1_m1,0.05,4,1.7,11.789988627730645,6.7722980982202525,0.6985611869471623,0.5744109101421411,1.0,0.8333333333333334,2.4148354352553416,1.51678358833891,0.6281105396229733,"[11.789988627730645, 8.615016653937895, 8.115148504953908, 6.7722980982202525, 7.093312457093766]","[[1, 2], [2, 4], [3, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[[6, 7], [6, 7], [6, 7], [6, 7], [6, 7]]","[[8, 9], [8, 9], [8, 9], [8, 9], [8, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75]]","[6.0, 7.0]",1.0,0.998870428289915,0.742957457999978
03_parameter_sensitivity|smoothing_7|s_curve--demand_conflict|n0_d1_m0|25001|v11_full,03_parameter_sensitivity,independent_seeded,S25001,25001,s_curve--demand_conflict,s_curve,demand_conflict,smoothing_window,7,12,v11_full,0.25,7,0.65,n0_d1_m0,0.0,4,1.0,5.889184724160488,1.1438301377360085,0.45615983681430056,0.19422554925869864,0.8333333333333334,0.16666666666666666,1.4287283043904688,0.8233717657265619,0.5762969510692467,"[5.889184724160488, 3.52282734770433, 2.2236166598532066, 1.4826867324634947, 1.1438301377360085]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 7], [7, 7], [7, 7], [7, 7], [7, 7]]","[[9, 9], [9, 9], [9, 9], [9, 9], [9, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75]]","[7.0, 7.0]",0.5,0.9994138376416462,0.6034131659999957
03_parameter_sensitivity|smoothing_7|s_curve--demand_conflict|n0_d1_m0|25002|v11_full,03_parameter_sensitivity,independent_seeded,S25002,25002,s_curve--demand_conflict,s_curve,demand_conflict,smoothing_window,7,12,v11_full,0.25,7,0.65,n0_d1_m0,0.0,4,1.0,4.161383072292191,0.48547923203524534,0.37205912823290177,0.11666295162003233,0.6666666666666666,0.0,1.147711003813104,0.427764543275281,0.3727110238153116,"[4.161383072292191, 2.0051747648689187, 1.159469249650924, 0.7050470657971875, 0.48547923203524534]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 5], [7, 5], [7, 5], [7, 5], [7, 5]]","[[9, 7], [9, 7], [9, 7], [9, 7], [9, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25]]","[7.0, 5.0]",1.0,0.9962970820043566,0.5292362919999505
03_parameter_sensitivity|smoothing_7|s_curve--demand_conflict|n0_d1_m0|25003|v11_full,03_parameter_sensitivity,independent_seeded,S25003,25003,s_curve--demand_conflict,s_curve,demand_conflict,smoothing_window,7,12,v11_full,0.25,7,0.65,n0_d1_m0,0.0,4,1.0,7.045089738078795,2.043011233480076,0.49715058615808316,0.2899908034439328,1.0,0.16666666666666666,1.4769385389837075,0.9220486402638705,0.6242972310129703,"[7.045089738078795, 4.199008576572531, 2.910582874556652, 2.3562400343800594, 2.043011233480076]","[[2, 4], [3, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",1.0,0.9913540841519215,0.639957083000013
03_parameter_sensitivity|smoothing_7|s_curve--demand_conflict|n0_d1_m0|25004|v11_full,03_parameter_sensitivity,independent_seeded,S25004,25004,s_curve--demand_conflict,s_curve,demand_conflict,smoothing_window,7,12,v11_full,0.25,7,0.65,n0_d1_m0,0.0,4,1.0,5.9434022494458185,0.9073962426365396,0.4101104910677976,0.15267286388383827,1.0,0.16666666666666666,1.271164962007702,0.7325284375889781,0.5762654411367734,"[5.9434022494458185, 3.341019035391714, 1.748528832791831, 1.234859346309987, 0.9073962426365396]","[[2, 4], [3, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",0.5,0.9947379974269723,0.5721125000000029
03_parameter_sensitivity|smoothing_7|s_curve--demand_conflict|n0_d1_m0|25005|v11_full,03_parameter_sensitivity,independent_seeded,S25005,25005,s_curve--demand_conflict,s_curve,demand_conflict,smoothing_window,7,12,v11_full,0.25,7,0.65,n0_d1_m0,0.0,4,1.0,7.462057935954583,2.610257472097116,0.5441877186569228,0.34980396755164017,1.0,0.16666666666666666,1.576170369395593,1.0299711328383214,0.6534643416963103,"[7.462057935954583, 4.758643244171854, 3.5318721528851316, 2.91636803752881, 2.610257472097116]","[[2, 4], [3, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 8], [5, 8], [5, 8], [5, 8], [5, 8]]","[[7, 10], [7, 10], [7, 10], [7, 10], [7, 10]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.25, 2.0], [1.25, 2.0], [1.25, 2.0], [1.25, 2.0], [1.25, 2.0]]","[5.0, 8.0]",0.5,0.9910168137218603,0.6755123330000288
03_parameter_sensitivity|smoothing_7|s_curve--demand_conflict|n0_d1_m0|25006|v11_full,03_parameter_sensitivity,independent_seeded,S25006,25006,s_curve--demand_conflict,s_curve,demand_conflict,smoothing_window,7,12,v11_full,0.25,7,0.65,n0_d1_m0,0.0,4,1.0,6.272329677264286,1.5431008632542582,0.484030348177199,0.24601718064145042,0.6666666666666666,0.16666666666666666,1.420736810112284,0.8683898158472678,0.6112249712025389,"[6.272329677264286, 3.830236093198085, 2.5543907909635983, 1.8516495158526853, 1.5431008632542582]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[6, 7], [6, 7], [6, 7], [6, 7], [6, 7]]","[[8, 9], [8, 9], [8, 9], [8, 9], [8, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75]]","[6.0, 7.0]",1.0,0.9989310130164968,0.7492977079999719
03_parameter_sensitivity|smoothing_7|s_curve--demand_conflict|n1_d1_m1|25001|v11_full,03_parameter_sensitivity,independent_seeded,S25001,25001,s_curve--demand_conflict,s_curve,demand_conflict,smoothing_window,7,12,v11_full,0.25,7,0.65,n1_d1_m1,0.05,4,1.7,6.172442865761097,1.2896298431210151,0.481896693024794,0.2089334597610725,0.6666666666666666,0.16666666666666666,1.4814461802864705,0.9241334197899123,0.6238049225731647,"[6.172442865761097, 3.976922153271281, 2.527922186520072, 1.6620385253466112, 1.2896298431210151]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 7], [7, 7], [7, 7], [7, 7], [7, 7]]","[[9, 9], [9, 9], [9, 9], [9, 9], [9, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75]]","[7.0, 7.0]",0.5,0.9972170711390433,0.7708104579999713
03_parameter_sensitivity|smoothing_7|s_curve--demand_conflict|n1_d1_m1|25002|v11_full,03_parameter_sensitivity,independent_seeded,S25002,25002,s_curve--demand_conflict,s_curve,demand_conflict,smoothing_window,7,12,v11_full,0.25,7,0.65,n1_d1_m1,0.05,4,1.7,3.758444249514037,0.6895575921834637,0.38752346938288834,0.18346888936096972,0.6666666666666666,0.0,1.0611032107692642,0.35769718924642585,0.33709933738406783,"[3.758444249514037, 1.630944161251669, 1.146732550239817, 0.8242637878751466, 0.6895575921834637]","[[3, 4], [2, 4], [2, 4], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 5], [7, 5], [7, 5], [7, 5], [7, 5]]","[[9, 7], [9, 7], [9, 7], [9, 7], [9, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25]]","[7.0, 5.0]",1.0,0.9948271011770369,0.6290852909999671
03_parameter_sensitivity|smoothing_7|s_curve--demand_conflict|n1_d1_m1|25003|v11_full,03_parameter_sensitivity,independent_seeded,S25003,25003,s_curve--demand_conflict,s_curve,demand_conflict,smoothing_window,7,12,v11_full,0.25,7,0.65,n1_d1_m1,0.05,4,1.7,6.782231339764961,1.6806025342717135,0.4444946679171575,0.2477949291434749,1.0,0.3333333333333333,1.4324861151779118,0.8879931560834835,0.6198965188386462,"[6.782231339764961, 3.6522156819082725, 2.251458223896578, 1.9235718256014722, 1.6806025342717135]","[[3, 4], [3, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 7], [4, 7], [5, 7], [4, 7], [4, 7]]","[[6, 9], [6, 9], [7, 9], [6, 9], [6, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",1.0,0.9902849452671136,0.6826816669999971
03_parameter_sensitivity|smoothing_7|s_curve--demand_conflict|n1_d1_m1|25004|v11_full,03_parameter_sensitivity,independent_seeded,S25004,25004,s_curve--demand_conflict,s_curve,demand_conflict,smoothing_window,7,12,v11_full,0.25,7,0.65,n1_d1_m1,0.05,4,1.7,5.921960720002671,1.2406502448688608,0.4246797275644338,0.20949991118284572,1.0,0.5,1.2802005558494474,0.8122693387328506,0.6344860069162274,"[5.921960720002671, 3.382572074242206, 1.7437887652056543, 1.2406502448688608, 1.4635104331079891]","[[2, 4], [3, 4], [2, 4], [2, 3]]","[true, true, true, true, false]",1,2.0,0,1,1,"[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",0.5,0.9916813006117836,0.5480670000000032
03_parameter_sensitivity|smoothing_7|s_curve--demand_conflict|n1_d1_m1|25005|v11_full,03_parameter_sensitivity,independent_seeded,S25005,25005,s_curve--demand_conflict,s_curve,demand_conflict,smoothing_window,7,12,v11_full,0.25,7,0.65,n1_d1_m1,0.05,4,1.7,8.001548923988201,3.0080776333447097,0.5383432675201867,0.37593691695449855,1.0,0.5,1.702043062256288,1.2072540938900618,0.7092970328786413,"[8.001548923988201, 4.937080412968349, 3.545416548424547, 3.2430097317904187, 3.0080776333447097]","[[3, 4], [3, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 8], [5, 8], [5, 8], [4, 8], [4, 8]]","[[6, 10], [7, 10], [7, 10], [6, 10], [6, 10]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 2.0], [1.125, 2.0], [1.25, 2.0], [1.125, 2.0], [1.0, 2.0]]","[4.0, 8.0]",1.0,0.9825811795968089,0.6538853330000052
03_parameter_sensitivity|smoothing_7|s_curve--demand_conflict|n1_d1_m1|25006|v11_full,03_parameter_sensitivity,independent_seeded,S25006,25006,s_curve--demand_conflict,s_curve,demand_conflict,smoothing_window,7,12,v11_full,0.25,7,0.65,n1_d1_m1,0.05,4,1.7,5.785333470104064,0.9396451391403497,0.44597169680111715,0.162418492208963,0.6666666666666666,0.16666666666666666,1.3243256180748504,0.7840765203396007,0.5920572022758266,"[5.785333470104064, 3.484617892199558, 2.1574863299736595, 1.3157864100949932, 0.9396451391403497]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[6, 7], [6, 7], [6, 7], [6, 7], [6, 7]]","[[8, 9], [8, 9], [8, 9], [8, 9], [8, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75]]","[6.0, 7.0]",1.0,0.9972635681964477,0.5469372499999849
03_parameter_sensitivity|smoothing_9|ellipse--demand_conflict|n0_d1_m0|25001|v11_full,03_parameter_sensitivity,independent_seeded,S25001,25001,ellipse--demand_conflict,ellipse,demand_conflict,smoothing_window,9,12,v11_full,0.25,9,0.65,n0_d1_m0,0.0,4,1.0,7.931809151646931,1.2877051191456665,0.37231209026512596,0.16234696202672658,0.8333333333333334,0.3333333333333333,2.1742433997047765,0.3450253181904058,0.15868753159708526,"[7.931809151646931, 3.6177555702656226, 2.0961272534779933, 1.4887938201949813, 1.2877051191456665]","[[2, 3], [2, 3], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 7], [7, 7], [7, 7], [7, 7], [7, 7]]","[[9, 9], [9, 9], [9, 9], [9, 9], [9, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75]]","[7.0, 7.0]",0.5,0.9998033800080226,0.5143619999999487
03_parameter_sensitivity|smoothing_9|ellipse--demand_conflict|n0_d1_m0|25002|v11_full,03_parameter_sensitivity,independent_seeded,S25002,25002,ellipse--demand_conflict,ellipse,demand_conflict,smoothing_window,9,12,v11_full,0.25,9,0.65,n0_d1_m0,0.0,4,1.0,7.766290542448517,0.86395650978212,0.34347161827582445,0.11124442294039338,0.8333333333333334,0.16666666666666666,1.9704335955951635,0.21951055024533475,0.11140215571640832,"[7.766290542448517, 3.5689763692389977, 1.7325533816716114, 1.053348245434162, 0.86395650978212]","[[2, 3], [2, 3], [2, 3], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 5], [7, 5], [7, 5], [7, 5], [7, 5]]","[[9, 7], [9, 7], [9, 7], [9, 7], [9, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25]]","[7.0, 5.0]",1.0,0.9984880489828571,0.4449279590000401
03_parameter_sensitivity|smoothing_9|ellipse--demand_conflict|n0_d1_m0|25003|v11_full,03_parameter_sensitivity,independent_seeded,S25003,25003,ellipse--demand_conflict,ellipse,demand_conflict,smoothing_window,9,12,v11_full,0.25,9,0.65,n0_d1_m0,0.0,4,1.0,7.279743388405482,0.3961046564913334,0.3220371997158571,0.05441189824386024,0.6666666666666666,0.0,1.85507896209821,0.06754760722705312,0.036412254468485034,"[7.279743388405482, 3.155211615904687, 1.5902348679749196, 0.7940221954804902, 0.3961046564913334]","[[3, 4], [1, 4], [1, 4], [1, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",1.0,0.9964154161947151,0.3678549160000557
03_parameter_sensitivity|smoothing_9|ellipse--demand_conflict|n0_d1_m0|25004|v11_full,03_parameter_sensitivity,independent_seeded,S25004,25004,ellipse--demand_conflict,ellipse,demand_conflict,smoothing_window,9,12,v11_full,0.25,9,0.65,n0_d1_m0,0.0,4,1.0,6.237600449225314,0.2856769657813285,0.3139679876460644,0.04579917679991967,0.6666666666666666,0.0,1.6054979846693018,0.04960596125914136,0.030897554361838157,"[6.237600449225314, 2.6762173543635033, 1.2884022226329304, 0.6073691586340814, 0.2856769657813285]","[[3, 4], [1, 4], [1, 3], [1, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",0.5,0.9976149714531088,0.36709554199995864
03_parameter_sensitivity|smoothing_9|ellipse--demand_conflict|n0_d1_m0|25005|v11_full,03_parameter_sensitivity,independent_seeded,S25005,25005,ellipse--demand_conflict,ellipse,demand_conflict,smoothing_window,9,12,v11_full,0.25,9,0.65,n0_d1_m0,0.0,4,1.0,7.539010853039086,0.3897137177614599,0.32067268851756375,0.05169295088683426,0.6666666666666666,0.0,1.9428950434958454,0.06743703204252796,0.03470955997766544,"[7.539010853039086, 3.2591597061559465, 1.6363029737278993, 0.8103945507444217, 0.3897137177614599]","[[3, 4], [1, 4], [1, 4], [1, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 8], [5, 8], [5, 8], [5, 8], [5, 8]]","[[7, 10], [7, 10], [7, 10], [7, 10], [7, 10]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.25, 2.0], [1.25, 2.0], [1.25, 2.0], [1.25, 2.0], [1.25, 2.0]]","[5.0, 8.0]",0.5,0.9962655423929042,0.37940133300003254
03_parameter_sensitivity|smoothing_9|ellipse--demand_conflict|n0_d1_m0|25006|v11_full,03_parameter_sensitivity,independent_seeded,S25006,25006,ellipse--demand_conflict,ellipse,demand_conflict,smoothing_window,9,12,v11_full,0.25,9,0.65,n0_d1_m0,0.0,4,1.0,6.569664275539642,0.3170723905110719,0.3172043488618915,0.04826310405108594,0.8333333333333334,0.0,1.9396508864759971,0.06299997639790529,0.032480059601016714,"[6.569664275539642, 2.824135308448791, 1.3985374071722296, 0.6696632664087521, 0.3170723905110719]","[[3, 4], [3, 4], [1, 3], [1, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[6, 7], [6, 7], [6, 7], [6, 7], [6, 7]]","[[8, 9], [8, 9], [8, 9], [8, 9], [8, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75]]","[6.0, 7.0]",1.0,0.9996413551866679,0.405967583000006
03_parameter_sensitivity|smoothing_9|ellipse--demand_conflict|n1_d1_m1|25001|v11_full,03_parameter_sensitivity,independent_seeded,S25001,25001,ellipse--demand_conflict,ellipse,demand_conflict,smoothing_window,9,12,v11_full,0.25,9,0.65,n1_d1_m1,0.05,4,1.7,7.488128890501111,1.0845809869600789,0.35746794891250183,0.14484005321221147,0.8333333333333334,0.3333333333333333,2.1265330876573425,0.3023894249791678,0.14219831646837425,"[7.488128890501111, 3.3496136839330335, 1.8094969492619921, 1.2615987307938994, 1.0845809869600789]","[[2, 3], [3, 4], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 7], [7, 7], [7, 7], [7, 7], [7, 7]]","[[9, 9], [9, 9], [9, 9], [9, 9], [9, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75]]","[7.0, 7.0]",0.5,0.9997364682616714,0.6123408749999726
