manifest_id,trajectory,regime,domain_seed,method,initial_task_score,final_task_score,last_observed_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_task_max_ratio,final_task_max_ratio,initial_global_rmse,final_global_rmse,final_global_ratio,selection_switches,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,elapsed_s
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,1061,error_peak_dynamic,10.080899318531634,1.4203478888279801,1.4203478888279801,0.3610098728669012,0.14089495827192386,0.6666666666666666,0.3333333333333333,14.202229419250516,1.8704775014534911,0.8992900212523998,0.37575593827298776,0.41783621456144904,3,"[[1, 3], [3, 4], [1, 4], [1, 3]]","[true, true, true, true, true]",0,0.0,0,1,0.15584533300000025
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,1061,violation_dynamic,10.080899318531634,1.1698087430418538,1.1698087430418538,0.32943264708947584,0.11604210161006212,0.6666666666666666,0.5,14.202229419250516,1.3342573896216057,0.8992900212523998,0.3973152147580303,0.4418098782022597,2,"[[1, 3], [2, 3], [3, 4], [3, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.16074170799999976
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,1061,violation_safe,10.080899318531634,1.1698087430418538,1.1698087430418538,0.32943264708947584,0.11604210161006212,0.6666666666666666,0.5,14.202229419250516,1.3342573896216057,0.8992900212523998,0.3973152147580303,0.4418098782022597,2,"[[1, 3], [2, 3], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,0.16125433300000047
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,1061,dual_anchor_dynamic,10.080899318531634,1.0845212621636013,1.0845212621636013,0.3328512577758221,0.10758179681151411,0.6666666666666666,0.3333333333333333,14.202229419250516,1.348127224224168,0.8992900212523998,0.27423773355891723,0.304949156643592,3,"[[1, 3], [3, 4], [1, 3], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,0.21710075000000018
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,1031,full_trajectory,5.984519543860886,3.495034613399636,3.495034613399636,0.6650511382871516,0.5840125657179874,0.8333333333333334,0.6666666666666666,7.816721228470666,4.617336837352406,1.5295520423053581,0.656403120696314,0.42914729446340105,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.27147650000000034
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,1031,error_peak_dynamic,5.984519543860886,2.2311719858896826,2.2311719858896826,0.5440487065717504,0.3728239116836858,0.8333333333333334,0.8333333333333334,7.816721228470666,2.776558986287012,1.5295520423053581,0.7672098794968629,0.5015912229704297,3,"[[2, 3], [3, 4], [2, 3], [3, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.25336191699999944
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,1031,violation_dynamic,5.984519543860886,2.1097476471969197,2.1097476471969197,0.5186806249588245,0.3525341728328329,0.8333333333333334,0.8333333333333334,7.816721228470666,2.380614409100962,1.5295520423053581,0.7345604121490328,0.48024545215336056,3,"[[3, 4], [2, 3], [3, 4], [1, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.2239602499999993
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,1031,violation_safe,5.984519543860886,2.1097476471969197,2.1097476471969197,0.5186806249588245,0.3525341728328329,0.8333333333333334,0.8333333333333334,7.816721228470666,2.380614409100962,1.5295520423053581,0.7345604121490328,0.48024545215336056,3,"[[3, 4], [2, 3], [3, 4], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,0.221923125
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,1031,dual_anchor_dynamic,5.984519543860886,3.371166683283556,3.4859831955109697,0.638008152728935,0.5633145081365485,0.8333333333333334,0.6666666666666666,7.816721228470666,4.086579233574237,1.5295520423053581,1.0333040561836617,0.675559920554422,0,"[[2, 3], [2, 3], [2, 3], [2, 3]]","[true, true, false, false, false]",3,0.5,0,1,0.275782207999999
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,1049,full_trajectory,3.381007365170338,0.9732265546767094,0.9732265546767094,0.515107306589967,0.2878510602202363,0.8333333333333334,0.16666666666666666,3.949361526227346,1.2356117294899018,0.9390003933843484,0.19937623671610313,0.2123281716608346,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.22647362500000057
