manifest_id,trajectory,regime,scenario_id,stress_factor,stress_level,measurement_noise_std_mm,extra_delay_steps,mismatch_scale,domain_seed,method,initial_task_score,final_task_score,last_observed_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_global_rmse,final_global_rmse,final_global_ratio,measured_score_auc_normalized,selection_switches,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,finite_result,elapsed_s
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,noise_0p05,measurement_noise,0.05,0.05,0,1.0,1249,full_trajectory,4.664694804166176,2.0583594214425993,2.0583594214425993,0.5925475805618596,0.4412634712144979,0.8333333333333334,0.5,1.1915294434699728,0.4055092070014072,0.34032663584080897,0.5929011598752052,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.27918483299999863
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,noise_0p05,measurement_noise,0.05,0.05,0,1.0,1249,error_peak_dynamic,4.664694804166176,1.605120341238711,1.605120341238711,0.5317909838537588,0.34409975542346966,0.8333333333333334,0.5,1.1915294434699728,0.5198029117409065,0.4362484826452431,0.5352488150425927,3,"[[2, 3], [3, 4], [2, 3], [3, 4]]","[true, true, true, true, true]",0,0.0,0,1,1,0.22209991699999954
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,noise_0p05,measurement_noise,0.05,0.05,0,1.0,1249,violation_safe,4.664694804166176,2.211689649154033,2.211689649154033,0.5474542749344115,0.47413383769045464,0.8333333333333334,0.6666666666666666,1.1915294434699728,0.6939324704672741,0.5823880175771432,0.5519051573964409,1,"[[3, 4], [1, 3], [1, 3], [1, 3]]","[true, true, false, false, true]",2,1.15,0,1,1,0.22411741700000043
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,noise_0p05,measurement_noise,0.05,0.05,0,1.0,1249,dual_anchor_dynamic,4.664694804166176,1.5625465934122391,1.5625465934122391,0.5242294052425666,0.33497295300363117,0.8333333333333334,0.6666666666666666,1.1915294434699728,0.43069948923135226,0.36146776866635283,0.5269237060479458,2,"[[2, 3], [3, 4], [3, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.24626820900000013
ellipse--demand_conflict,ellipse,demand_conflict,noise_0p05,measurement_noise,0.05,0.05,0,1.0,1231,full_trajectory,7.515856994242947,0.5602731413516655,0.5602731413516655,0.36139346215864243,0.07454547655454698,0.8333333333333334,0.0,1.8792394126644412,0.09190419208635815,0.048904993939039236,0.371192781264579,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.19402312499999752
ellipse--demand_conflict,ellipse,demand_conflict,noise_0p05,measurement_noise,0.05,0.05,0,1.0,1231,error_peak_dynamic,7.515856994242947,0.5742415842442015,0.5742415842442015,0.3709835187405295,0.07640400618107335,0.8333333333333334,0.0,1.8792394126644412,0.16117218009081782,0.08576458060886619,0.3828992932407906,2,"[[3, 4], [2, 4], [1, 2], [1, 2]]","[true, true, true, true, true]",0,0.0,0,1,1,0.17623787500000176
ellipse--demand_conflict,ellipse,demand_conflict,noise_0p05,measurement_noise,0.05,0.05,0,1.0,1231,violation_safe,7.515856994242947,0.7220552160782516,0.7220552160782516,0.3733327037983047,0.09607090936287598,0.8333333333333334,0.0,1.8792394126644412,0.19369042160306904,0.10306851819824758,0.3819641701218198,3,"[[1, 4], [1, 2], [2, 4], [1, 2]]","[true, true, true, true, true]",0,4.0,0,1,1,0.17289620800000094
ellipse--demand_conflict,ellipse,demand_conflict,noise_0p05,measurement_noise,0.05,0.05,0,1.0,1231,dual_anchor_dynamic,7.515856994242947,0.6031159499786961,0.6031159499786961,0.3715597106298898,0.08024579904070493,0.8333333333333334,0.0,1.8792394126644412,0.10180662560715069,0.054174377634410215,0.3810367465607783,3,"[[3, 4], [1, 4], [2, 4], [1, 2]]","[true, true, true, true, true]",0,4.0,0,1,1,0.21293233300000125
ellipse--demand_conflict,ellipse,demand_conflict,noise_0p05,measurement_noise,0.05,0.05,0,1.0,1249,full_trajectory,4.261619018756928,0.22502110562775973,0.22502110562775973,0.32587732350701415,0.052801788390130694,0.6666666666666666,0.0,1.058919978843729,0.039119710438372014,0.03694302800962181,0.3415968499353826,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.1788837920000006
ellipse--demand_conflict,ellipse,demand_conflict,noise_0p05,measurement_noise,0.05,0.05,0,1.0,1249,error_peak_dynamic,4.261619018756928,0.3076775205315102,0.3076775205315102,0.34630872535857604,0.07219733138445977,0.6666666666666666,0.0,1.058919978843729,0.055874622361749574,0.05276567019045291,0.3595037278025576,1,"[[3, 4], [3, 4], [3, 4], [1, 2]]","[true, true, true, true, true]",0,0.0,0,1,1,0.18942579200000154
ellipse--demand_conflict,ellipse,demand_conflict,noise_0p05,measurement_noise,0.05,0.05,0,1.0,1249,violation_safe,4.261619018756928,0.3539736086487048,0.3539736086487048,0.32519640314001985,0.08306082901609431,0.6666666666666666,0.0,1.058919978843729,0.09426808060949156,0.08902285582752544,0.34297839549623216,1,"[[1, 4], [1, 4], [1, 4], [1, 2]]","[true, true, true, true, true]",0,4.0,0,1,1,0.14956170899999677
ellipse--demand_conflict,ellipse,demand_conflict,noise_0p05,measurement_noise,0.05,0.05,0,1.0,1249,dual_anchor_dynamic,4.261619018756928,0.25520919234236017,0.25520919234236017,0.33208614240276163,0.05988550154743822,0.6666666666666666,0.0,1.058919978843729,0.04604685248992071,0.043484732944788565,0.3467544942019034,3,"[[3, 4], [1, 4], [1, 3], [1, 2]]","[true, true, true, true, true]",0,4.0,0,1,1,0.18338495800000132
rounded_square--demand_conflict,rounded_square,demand_conflict,noise_0p05,measurement_noise,0.05,0.05,0,1.0,1231,full_trajectory,13.099235288487636,2.637539472676741,2.637539472676741,0.3603462402266863,0.20135064487274026,1.0,0.6666666666666666,3.3581692874719766,0.8936851884838677,0.2661227329479367,0.3594198410639621,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.3564426659999995
