trajectory,domain_seed,method,initial_critical_rmse,final_critical_rmse,initial_global_rmse,final_global_rmse,critical_auc_normalized,global_auc_normalized,final_critical_ratio,final_global_ratio,window_iou_with_evaluation,evaluation_window_fraction,constraint_violation,all_updates_succeeded,elapsed_s
figure_eight,149,jerk_window,1.372203995428839,0.12438804834714845,0.7780916373708853,0.06821474951994674,0.36426744766570174,0.3595986331667959,0.09064836479234627,0.0876693004315525,0.06451612903225806,0.20496894409937888,0,1,0.22806224999999358
figure_eight,149,error_peak_window,1.372203995428839,0.03415273483384823,0.7780916373708853,0.04462110478072321,0.28035036533549873,0.3096651473377052,0.02488896326466013,0.057346850470588094,0.8857142857142857,0.20496894409937888,0,1,0.2297579170000006
figure_eight,149,random_window,1.372203995428839,0.1510500905925269,0.7780916373708853,0.08147737005088472,0.3877420963095606,0.37801425287613555,0.11007845123298957,0.10471436285601371,0.17857142857142858,0.20496894409937888,0,1,0.25042312500001174
figure_eight,149,automatic_eta_0.10,1.372203995428839,0.049776145175998855,0.7780916373708853,0.0670969547983433,0.2891932337528358,0.33977431846885187,0.036274595717412185,0.08623271550001359,0.5714285714285714,0.20496894409937888,0,1,0.22475374999999076
figure_eight,149,automatic_eta_0.30,1.372203995428839,0.04326034076484654,0.7780916373708853,0.0461964121197442,0.2883102453007388,0.31554117094859974,0.03152617315570991,0.05937142863511359,0.5714285714285714,0.20496894409937888,0,1,0.23416179199999476
figure_eight,149,automatic_eta_1.00,1.372203995428839,0.038258170218146446,0.7780916373708853,0.03634285469386868,0.2891297667325235,0.30556654276241974,0.027880818264335448,0.04670767933796143,0.5714285714285714,0.20496894409937888,0,1,0.23928033400000004
figure_eight,149,learned_auto_eta_1.00,1.372203995428839,0.03876580532396014,0.7780916373708853,0.036596512751959645,0.28876978225004457,0.3049264455749869,0.02825075969250848,0.04703367957483335,0.6923076923076923,0.20496894409937888,0,1,0.24113316700000098
figure_eight,149,safe_combo_eta_0.30,1.372203995428839,0.03415273483384823,0.7780916373708853,0.04462110478072321,0.28035036533549873,0.3096651473377052,0.02488896326466013,0.057346850470588094,0.8857142857142857,0.20496894409937888,0,1,0.22938962499999604
figure_eight,173,full_trajectory,1.9664447081043637,0.06522622138129337,1.133603389889146,0.05119581924321948,0.30567695550000523,0.3188602952850001,0.03316961881128654,0.045162020244334196,1.0,0.20496894409937888,0,1,0.24266695800000093
figure_eight,173,curvature_window,1.9664447081043637,0.18531359944006134,1.133603389889146,0.11581211730432209,0.36481462256128644,0.37154870027439135,0.09423788966774566,0.10216281844009592,0.2692307692307692,0.20496894409937888,0,1,0.2556052919999985
