job_id,experiment,plant_group,plant_id,plant_seed,manifest_id,trajectory,regime,config_group,config_value,control_points,method,compensation_gain,smoothing_window,learning_rate,scenario_id,measurement_noise_std_mm,extra_delay_steps,mismatch_scale,initial_task_score,final_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_global_rmse,final_global_rmse,final_global_ratio,trial_task_scores,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,finite_result,raw_estimated_lag_history,total_estimated_lag_history,nominal_estimated_lag_history,applied_lag_history,median_estimated_axis_lag_steps,lag_absolute_error_steps,median_peak_correlation,elapsed_s
05_virtual_plant_family|P18|ellipse--demand_conflict|n0_d1_m0|uniform_full_trajectory,05_virtual_plant_family,held_out_lhs,P18,-1,ellipse--demand_conflict,ellipse,demand_conflict,method,uniform_full_trajectory,12,uniform_full_trajectory,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,9.157034952027209,0.577234682176717,0.3348680578974117,0.06303729156880933,0.6666666666666666,0.0,2.411080243296634,0.11166242768811453,0.04631219885715631,"[9.157034952027209, 4.1342981457331085, 2.1312112936240517, 1.1329497854771533, 0.577234682176717]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[8, 11], [8, 11], [8, 11], [8, 11], [8, 11]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 2.25], [1.5, 2.25], [1.5, 2.25], [1.5, 2.25], [1.5, 2.25]]","[6.0, 9.0]",0.5,0.9953401435659328,0.8424921669999321
05_virtual_plant_family|P18|ellipse--demand_conflict|n0_d1_m0|v11_full,05_virtual_plant_family,held_out_lhs,P18,-1,ellipse--demand_conflict,ellipse,demand_conflict,method,v11_full,12,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,9.157034952027209,0.6620430953018547,0.3323532907451491,0.07229884987555822,0.6666666666666666,0.0,2.411080243296634,0.11009983732111092,0.04566411160607955,"[9.157034952027209, 3.9862203243407883, 2.1353037222263453, 1.1424197288667006, 0.6620430953018547]","[[3, 4], [1, 4], [1, 4], [1, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[8, 11], [8, 11], [8, 11], [8, 11], [8, 11]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 2.25], [1.5, 2.25], [1.5, 2.25], [1.5, 2.25], [1.5, 2.25]]","[6.0, 9.0]",0.5,0.9953566821511118,0.8536206249999623
05_virtual_plant_family|P18|ellipse--demand_conflict|n1_d1_m1|no_residual_alignment,05_virtual_plant_family,held_out_lhs,P18,-1,ellipse--demand_conflict,ellipse,demand_conflict,method,no_residual_alignment,12,no_residual_alignment,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,10.363836388110707,1.4159333275515653,0.41577671102786423,0.13662250874356818,0.6666666666666666,0.5,2.662004701292019,0.40811824483823966,0.15331236817130983,"[10.363836388110707, 5.51188837308972, 3.590689106325195, 2.2437048910722277, 1.4159333275515653]","[[3, 4], [1, 4], [1, 4], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 10], [5, 10], [5, 10], [5, 10], [5, 10]]","[[7, 12], [7, 12], [7, 12], [7, 12], [7, 12]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[5.0, 10.0]",1.5,0.9912567215327228,1.1717517499999985
05_virtual_plant_family|P18|ellipse--demand_conflict|n1_d1_m1|raw_top2,05_virtual_plant_family,held_out_lhs,P18,-1,ellipse--demand_conflict,ellipse,demand_conflict,method,raw_top2,12,raw_top2,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,10.363836388110707,1.1009067153791474,0.3635913162624158,0.10622579073537836,0.6666666666666666,0.3333333333333333,2.662004701292019,0.34291296170014574,0.12881756427166,"[10.363836388110707, 4.810163961739867, 2.9183925060903353, 1.6118756359508426, 1.1009067153791474]","[[3, 4], [3, 4], [1, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 10], [5, 10], [5, 10], [5, 10], [5, 10]]","[[7, 12], [7, 12], [7, 12], [7, 12], [7, 12]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.25, 2.5], [1.25, 2.5], [1.25, 2.5], [1.25, 2.5], [1.25, 2.5]]","[5.0, 10.0]",1.5,0.9912144160647859,1.1835188750000043
05_virtual_plant_family|P18|ellipse--demand_conflict|n1_d1_m1|uniform_full_trajectory,05_virtual_plant_family,held_out_lhs,P18,-1,ellipse--demand_conflict,ellipse,demand_conflict,method,uniform_full_trajectory,12,uniform_full_trajectory,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,10.363836388110707,1.1969862692490478,0.3636265590516172,0.11549644595144505,0.6666666666666666,0.16666666666666666,2.662004701292019,0.27311670936899757,0.10259813186522128,"[10.363836388110707, 4.901950703877224, 2.761935265201351, 1.6299673597720974, 1.1969862692490478]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 10], [5, 10], [5, 10], [5, 10], [5, 10]]","[[7, 12], [7, 12], [7, 12], [7, 12], [7, 12]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.25, 2.5], [1.25, 2.5], [1.25, 2.5], [1.25, 2.5], [1.25, 2.5]]","[5.0, 10.0]",1.5,0.9912402492213179,1.1346882090000463
05_virtual_plant_family|P18|ellipse--demand_conflict|n1_d1_m1|v11_full,05_virtual_plant_family,held_out_lhs,P18,-1,ellipse--demand_conflict,ellipse,demand_conflict,method,v11_full,12,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,10.363836388110707,1.102579568090979,0.3567205324442347,0.1063872032325643,0.6666666666666666,0.16666666666666666,2.662004701292019,0.34251807179079097,0.12866922121683252,"[10.363836388110707, 4.810163961739867, 2.730681978842792, 1.5139190194436416, 1.102579568090979]","[[3, 4], [1, 4], [1, 4], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 10], [5, 10], [5, 10], [5, 10], [5, 10]]","[[7, 12], [7, 12], [7, 12], [7, 12], [7, 12]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.25, 2.5], [1.25, 2.5], [1.25, 2.5], [1.25, 2.5], [1.25, 2.5]]","[5.0, 10.0]",1.5,0.9912469990995891,1.2141503330000205
05_virtual_plant_family|P18|figure_eight--demand_conflict|n0_d0_m0|no_residual_alignment,05_virtual_plant_family,held_out_lhs,P18,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,no_residual_alignment,12,no_residual_alignment,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,8.422191409118536,1.5820671142188139,0.45501596543831524,0.18784506755640126,1.0,0.6666666666666666,2.3697139185091745,0.5359067915916634,0.2261483073572067,"[8.422191409118536, 5.345282181598373, 3.102177499796061, 1.8793372774423136, 1.5820671142188139]","[[3, 4], [3, 4], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[2, 5], [2, 5], [2, 5], [2, 5], [2, 5]]","[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[2.0, 5.0]",0.5,0.9918305369413614,1.0266408329999877
05_virtual_plant_family|P18|figure_eight--demand_conflict|n0_d0_m0|raw_top2,05_virtual_plant_family,held_out_lhs,P18,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,raw_top2,12,raw_top2,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,8.422191409118536,1.4970440505861893,0.4390858130288481,0.1777499439119099,1.0,0.5,2.3697139185091745,0.4738155587168262,0.19994631209108618,"[8.422191409118536, 5.2445788320262805, 2.8621709760059195, 1.7258915115450046, 1.4970440505861893]","[[2, 4], [3, 4], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[2, 5], [2, 5], [2, 5], [2, 5], [2, 5]]","[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.5, 1.25], [0.5, 1.25], [0.5, 1.25], [0.5, 1.25], [0.5, 1.25]]","[2.0, 5.0]",0.5,0.9917821181230846,1.0657932080000023
05_virtual_plant_family|P18|figure_eight--demand_conflict|n0_d0_m0|uniform_full_trajectory,05_virtual_plant_family,held_out_lhs,P18,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,uniform_full_trajectory,12,uniform_full_trajectory,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,8.422191409118536,1.8296162352429053,0.45789735813615984,0.21723755093739816,1.0,0.5,2.3697139185091745,0.40221844406851653,0.1697329120308154,"[8.422191409118536, 4.9393857306402955, 3.1122274492226962, 2.2484797817660436, 1.8296162352429053]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[2, 5], [2, 5], [2, 5], [2, 5], [2, 5]]","[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.5, 1.25], [0.5, 1.25], [0.5, 1.25], [0.5, 1.25], [0.5, 1.25]]","[2.0, 5.0]",0.5,0.9917584619641266,1.1112525419999884
05_virtual_plant_family|P18|figure_eight--demand_conflict|n0_d0_m0|v11_full,05_virtual_plant_family,held_out_lhs,P18,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,v11_full,12,v11_full,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,8.422191409118536,1.4647708410578055,0.43727353691855647,0.1739180184710511,1.0,0.5,2.3697139185091745,0.4546058593574335,0.1918399751998053,"[8.422191409118536, 4.826081756226957, 3.1421071233026385, 1.8195356996636058, 1.4647708410578055]","[[3, 4], [2, 3], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[2, 5], [2, 5], [2, 5], [2, 5], [2, 5]]","[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.5, 1.25], [0.5, 1.25], [0.5, 1.25], [0.5, 1.25], [0.5, 1.25]]","[2.0, 5.0]",0.5,0.9917394789844217,0.9909504999999967
05_virtual_plant_family|P18|figure_eight--demand_conflict|n0_d1_m0|no_residual_alignment,05_virtual_plant_family,held_out_lhs,P18,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,no_residual_alignment,12,no_residual_alignment,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,15.596442300516667,10.921030340277397,0.7909533324356441,0.7002257392966865,1.0,1.0,4.521227439861657,3.201292651930273,0.7080583081722224,"[15.596442300516667, 12.754801172885298, 12.260090711415945, 10.921030340277397, 11.220177344197277]","[[2, 4], [2, 4], [3, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[8, 11], [8, 11], [8, 11], [8, 11], [8, 11]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[6.0, 9.0]",0.5,0.9913496290555692,1.1947200409999823
05_virtual_plant_family|P18|figure_eight--demand_conflict|n0_d1_m0|raw_top2,05_virtual_plant_family,held_out_lhs,P18,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,raw_top2,12,raw_top2,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,15.596442300516667,10.420165559246907,0.7495436493200666,0.6681116987110397,1.0,1.0,4.521227439861657,2.975247354246684,0.658061863469917,"[15.596442300516667, 12.306320970689079, 10.95704980600511, 10.489182406780493, 10.420165559246907]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[8, 11], [8, 11], [8, 11], [8, 11], [8, 11]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 2.25], [1.5, 2.25], [1.5, 2.25], [1.5, 2.25], [1.5, 2.25]]","[6.0, 9.0]",0.5,0.9913139282105172,1.2536425839999765
05_virtual_plant_family|P18|figure_eight--demand_conflict|n0_d1_m0|uniform_full_trajectory,05_virtual_plant_family,held_out_lhs,P18,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,uniform_full_trajectory,12,uniform_full_trajectory,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,15.596442300516667,10.668007497483172,0.7630538484713443,0.6840026264919257,1.0,1.0,4.521227439861657,2.9652534487408766,0.6558514226905623,"[15.596442300516667, 12.402883801996234, 11.292881748599857, 10.775710829886027, 10.668007497483172]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[8, 11], [8, 11], [8, 11], [8, 11], [8, 11]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 2.25], [1.5, 2.25], [1.5, 2.25], [1.5, 2.25], [1.5, 2.25]]","[6.0, 9.0]",0.5,0.9913549055914392,1.24141474999999
05_virtual_plant_family|P18|figure_eight--demand_conflict|n0_d1_m0|v11_full,05_virtual_plant_family,held_out_lhs,P18,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,v11_full,12,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,15.596442300516667,10.420165559246907,0.7495436493200666,0.6681116987110397,1.0,1.0,4.521227439861657,2.975247354246684,0.658061863469917,"[15.596442300516667, 12.306320970689079, 10.95704980600511, 10.489182406780493, 10.420165559246907]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[8, 11], [8, 11], [8, 11], [8, 11], [8, 11]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 2.25], [1.5, 2.25], [1.5, 2.25], [1.5, 2.25], [1.5, 2.25]]","[6.0, 9.0]",0.5,0.9913139282105172,1.2485427089999348
05_virtual_plant_family|P18|figure_eight--demand_conflict|n1_d1_m1|no_residual_alignment,05_virtual_plant_family,held_out_lhs,P18,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,no_residual_alignment,12,no_residual_alignment,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,17.53141939624109,12.78254579486611,0.8264925057729094,0.7291221267347476,1.0,1.0,5.060727023132999,3.832008716807151,0.7572051800641932,"[17.53141939624109, 14.990123869814333, 14.785376055701667, 12.78254579486611, 13.269183135435384]","[[2, 4], [2, 4], [3, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[[5, 10], [5, 10], [5, 10], [5, 10], [5, 10]]","[[7, 12], [7, 12], [7, 12], [7, 12], [7, 12]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[5.0, 10.0]",1.5,0.9845017924046366,1.0263633749999599
05_virtual_plant_family|P18|figure_eight--demand_conflict|n1_d1_m1|raw_top2,05_virtual_plant_family,held_out_lhs,P18,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,raw_top2,12,raw_top2,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,17.53141939624109,12.443254792529409,0.7773901805146102,0.7097688162772129,1.0,1.0,5.060727023132999,3.622082392325759,0.7157237242334793,"[17.53141939624109, 14.138883730719758, 12.913697115395387, 12.47509521598441, 12.443254792529409]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 10], [5, 10], [5, 10], [5, 10], [5, 10]]","[[7, 12], [7, 12], [7, 12], [7, 12], [7, 12]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.25, 2.5], [1.25, 2.5], [1.25, 2.5], [1.25, 2.5], [1.25, 2.5]]","[5.0, 10.0]",1.5,0.9839965403194817,1.0328816669999696
05_virtual_plant_family|P18|figure_eight--demand_conflict|n1_d1_m1|uniform_full_trajectory,05_virtual_plant_family,held_out_lhs,P18,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,uniform_full_trajectory,12,uniform_full_trajectory,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,17.53141939624109,12.072605534644762,0.7712912050551309,0.6886268169041263,1.0,1.0,5.060727023132999,3.400947032511649,0.6720273622674452,"[17.53141939624109, 14.21329940645639, 12.779348717799902, 12.292657780115528, 12.072605534644762]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 10], [5, 10], [5, 10], [5, 10], [5, 10]]","[[7, 12], [7, 12], [7, 12], [7, 12], [7, 12]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.25, 2.5], [1.25, 2.5], [1.25, 2.5], [1.25, 2.5], [1.25, 2.5]]","[5.0, 10.0]",1.5,0.9843387044237052,1.0481910409999955
05_virtual_plant_family|P18|figure_eight--demand_conflict|n1_d1_m1|v11_full,05_virtual_plant_family,held_out_lhs,P18,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,v11_full,12,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,17.53141939624109,12.443254792529409,0.7773901805146102,0.7097688162772129,1.0,1.0,5.060727023132999,3.622082392325759,0.7157237242334793,"[17.53141939624109, 14.138883730719758, 12.913697115395387, 12.47509521598441, 12.443254792529409]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 10], [5, 10], [5, 10], [5, 10], [5, 10]]","[[7, 12], [7, 12], [7, 12], [7, 12], [7, 12]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.25, 2.5], [1.25, 2.5], [1.25, 2.5], [1.25, 2.5], [1.25, 2.5]]","[5.0, 10.0]",1.5,0.9839965403194817,1.0349713329999304
05_virtual_plant_family|P18|harmonic_loop--demand_conflict|n0_d0_m0|no_residual_alignment,05_virtual_plant_family,held_out_lhs,P18,-1,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,method,no_residual_alignment,12,no_residual_alignment,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,5.411110382056804,2.0295504712323855,0.5387057268289596,0.37507097950955826,0.8333333333333334,0.6666666666666666,1.3802423744919823,0.6209684440423586,0.44989811609784464,"[5.411110382056804, 3.007604219246998, 2.609185250664793, 2.322864708714173, 2.0295504712323855]","[[2, 3], [3, 4], [1, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[2, 5], [2, 5], [2, 5], [2, 5], [2, 5]]","[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[2.0, 5.0]",0.5,0.9937876833821939,0.6661728749999725
05_virtual_plant_family|P18|harmonic_loop--demand_conflict|n0_d0_m0|raw_top2,05_virtual_plant_family,held_out_lhs,P18,-1,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,method,raw_top2,12,raw_top2,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,5.411110382056804,2.349720325326175,0.5701350297914862,0.4342399543572106,0.8333333333333334,0.6666666666666666,1.3802423744919823,0.7309747239353939,0.5295988135449322,"[5.411110382056804, 3.0094215056526474, 2.349720325326175, 2.8503715290057876, 2.8503715290057876]","[[2, 3], [3, 4], [1, 3], [1, 3]]","[true, true, true, false, false]",2,1.0,0,1,1,"[[2, 5], [2, 5], [2, 5], [2, 5], [2, 5]]","[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.5, 1.25], [0.5, 1.25], [0.5, 1.25], [0.5, 1.25], [0.5, 1.25]]","[2.0, 5.0]",0.5,0.9937071942799508,0.6665562090000208
05_virtual_plant_family|P18|harmonic_loop--demand_conflict|n0_d0_m0|uniform_full_trajectory,05_virtual_plant_family,held_out_lhs,P18,-1,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,method,uniform_full_trajectory,12,uniform_full_trajectory,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,5.411110382056804,2.4878193539357074,0.5973164084681667,0.45976133885298204,0.8333333333333334,0.5,1.3802423744919823,0.5338937991048486,0.38681162741533404,"[5.411110382056804, 3.2880528861271956, 2.9503940904675945, 2.7406682323488716, 2.4878193539357074]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[2, 5], [2, 5], [2, 5], [2, 5], [2, 5]]","[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.5, 1.25], [0.5, 1.25], [0.5, 1.25], [0.5, 1.25], [0.5, 1.25]]","[2.0, 5.0]",0.5,0.9938470442790082,0.7224457080000093
05_virtual_plant_family|P18|harmonic_loop--demand_conflict|n0_d0_m0|v11_full,05_virtual_plant_family,held_out_lhs,P18,-1,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,method,v11_full,12,v11_full,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,5.411110382056804,1.727962742998281,0.5070327926169773,0.31933607355861576,0.8333333333333334,0.8333333333333334,1.3802423744919823,0.5563571744329112,0.40308657719459334,"[5.411110382056804, 3.0094215056526474, 2.349720325326175, 2.0457632391855562, 1.727962742998281]","[[2, 3], [3, 4], [3, 4], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[2, 5], [2, 5], [2, 5], [2, 5], [2, 5]]","[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.5, 1.25], [0.5, 1.25], [0.5, 1.25], [0.5, 1.25], [0.5, 1.25]]","[2.0, 5.0]",0.5,0.9937910195411258,0.6874382919999675
05_virtual_plant_family|P18|harmonic_loop--demand_conflict|n0_d1_m0|no_residual_alignment,05_virtual_plant_family,held_out_lhs,P18,-1,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,method,no_residual_alignment,12,no_residual_alignment,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,11.38885354286808,8.480599637335313,0.7893348200178327,0.7446403279675177,1.0,1.0,2.9404641936547864,2.194222555237316,0.7462163831044835,"[11.38885354286808, 8.923269255982847, 8.480599637335313, 8.573452654083155, 8.573452654083155]","[[2, 3], [1, 3], [2, 3], [2, 3]]","[true, true, true, false, false]",2,1.0,0,1,1,"[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[8, 11], [8, 11], [8, 11], [8, 11], [8, 11]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[6.0, 9.0]",0.5,0.9930599833898979,1.13629108300006
05_virtual_plant_family|P18|harmonic_loop--demand_conflict|n0_d1_m0|raw_top2,05_virtual_plant_family,held_out_lhs,P18,-1,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,method,raw_top2,12,raw_top2,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,11.38885354286808,7.205017968967427,0.7541299032893917,0.6326376875290796,1.0,0.8333333333333334,2.9404641936547864,1.8723730119318982,0.6367610311230053,"[11.38885354286808, 8.879676781601404, 8.158356880443952, 8.019730665477498, 7.205017968967427]","[[2, 3], [1, 3], [2, 3], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[8, 11], [8, 11], [8, 11], [8, 11], [8, 11]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 2.25], [1.5, 2.25], [1.5, 2.25], [1.5, 2.25], [1.5, 2.25]]","[6.0, 9.0]",0.5,0.9933252080132671,1.164594500000021
05_virtual_plant_family|P18|harmonic_loop--demand_conflict|n0_d1_m0|uniform_full_trajectory,05_virtual_plant_family,held_out_lhs,P18,-1,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,method,uniform_full_trajectory,12,uniform_full_trajectory,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,11.38885354286808,8.718941949056049,0.803207601207825,0.7655680105321943,1.0,1.0,2.9404641936547864,2.0733776426143535,0.7051191601273313,"[11.38885354286808, 8.81882887956299, 8.718941949056049, 8.905504892429441, 8.905504892429441]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, false, false]",2,1.0,0,1,1,"[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[8, 11], [8, 11], [8, 11], [8, 11], [8, 11]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 2.25], [1.5, 2.25], [1.5, 2.25], [1.5, 2.25], [1.5, 2.25]]","[6.0, 9.0]",0.5,0.9934550724646709,1.2747847919999913
05_virtual_plant_family|P18|harmonic_loop--demand_conflict|n0_d1_m0|v11_full,05_virtual_plant_family,held_out_lhs,P18,-1,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,method,v11_full,12,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,11.38885354286808,7.205017968967427,0.7541299032893917,0.6326376875290796,1.0,0.8333333333333334,2.9404641936547864,1.8723730119318982,0.6367610311230053,"[11.38885354286808, 8.879676781601404, 8.158356880443952, 8.019730665477498, 7.205017968967427]","[[2, 3], [1, 3], [2, 3], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[8, 11], [8, 11], [8, 11], [8, 11], [8, 11]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 2.25], [1.5, 2.25], [1.5, 2.25], [1.5, 2.25], [1.5, 2.25]]","[6.0, 9.0]",0.5,0.9933252080132671,1.16806366600008
