manifest_id,trajectory,regime,domain_seed,method,initial_task_score,final_task_score,last_observed_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_task_max_ratio,final_task_max_ratio,initial_global_rmse,final_global_rmse,final_global_ratio,selection_switches,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,elapsed_s
rounded_square--demand_conflict,rounded_square,demand_conflict,907,violation_dynamic,9.772463555134863,2.007408731328631,2.007408731328631,0.38681214702081773,0.20541480866141004,1.0,0.8333333333333334,12.064347841788894,2.335745409992752,2.587343668186013,0.7834780825864738,0.3028117571778821,3,"[[1, 3], [3, 4], [1, 2], [2, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.2490915829999949
rounded_square--demand_conflict,rounded_square,demand_conflict,907,violation_safe,9.772463555134863,2.007408731328631,2.007408731328631,0.38681214702081773,0.20541480866141004,1.0,0.8333333333333334,12.064347841788894,2.335745409992752,2.587343668186013,0.7834780825864738,0.3028117571778821,3,"[[1, 3], [3, 4], [1, 2], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,0.2549420830000031
rounded_square--demand_conflict,rounded_square,demand_conflict,907,random_zones,9.772463555134863,3.8549289805652593,3.8549289805652593,0.5774488061395494,0.39446849392850564,1.0,0.6666666666666666,12.064347841788894,4.934742275446527,2.587343668186013,1.0502602259561942,0.40592219691191306,0,"[[0, 5], [0, 5], [0, 5], [0, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.18808179200000552
rounded_square--demand_conflict,rounded_square,demand_conflict,929,full_trajectory,9.014474380517777,4.007244321015206,4.007244321015206,0.5198715054173904,0.4445344400418647,1.0,0.8333333333333334,10.749362245057823,5.09812741075274,2.3189690886117917,0.8738913738747388,0.3768447704483538,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.34250399999999104
rounded_square--demand_conflict,rounded_square,demand_conflict,929,static_tolerance,9.014474380517777,5.1534549854055065,5.1534549854055065,0.7312054710170987,0.5716866860860167,1.0,0.6666666666666666,10.749362245057823,6.443465053100146,2.3189690886117917,1.2481972377766641,0.5382552289749901,0,"[[0, 5], [0, 5], [0, 5], [0, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.18520166599999754
rounded_square--demand_conflict,rounded_square,demand_conflict,929,curvature_zones,9.014474380517777,5.1534549854055065,5.1534549854055065,0.7312054710170987,0.5716866860860167,1.0,0.6666666666666666,10.749362245057823,6.443465053100146,2.3189690886117917,1.2481972377766641,0.5382552289749901,0,"[[0, 5], [0, 5], [0, 5], [0, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.18411295900000368
rounded_square--demand_conflict,rounded_square,demand_conflict,929,error_peak_dynamic,9.014474380517777,3.6518580345581335,3.6518580345581335,0.5481597325540606,0.4051104790369793,1.0,0.8333333333333334,10.749362245057823,4.346742227366998,2.3189690886117917,1.0449858032997235,0.45062515426856553,2,"[[1, 4], [2, 4], [2, 4], [3, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.2722556660000066
rounded_square--demand_conflict,rounded_square,demand_conflict,929,violation_dynamic,9.014474380517777,3.5636531950342483,3.5636531950342483,0.5499676274181198,0.39532567786049416,1.0,0.8333333333333334,10.749362245057823,4.06569472371921,2.3189690886117917,1.096475254108626,0.47282874941856634,2,"[[1, 4], [1, 4], [2, 4], [3, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.2714831659999959
rounded_square--demand_conflict,rounded_square,demand_conflict,929,violation_safe,9.014474380517777,4.108437680532852,4.7043739101151205,0.5657855313098072,0.4557600928360362,1.0,0.8333333333333334,10.749362245057823,4.930654178992219,2.3189690886117917,1.449289785657271,0.6249715844745743,1,"[[1, 4], [1, 4], [2, 4], [2, 4]]","[true, true, true, false, false]",2,1.0,0,1,0.3027482500000076
rounded_square--demand_conflict,rounded_square,demand_conflict,929,random_zones,9.014474380517777,4.075959605308102,4.075959605308102,0.6263696763044901,0.45215721219610205,1.0,0.6666666666666666,10.749362245057823,4.855716667453543,2.3189690886117917,1.1653911968411,0.5025471027467382,0,"[[4, 5], [4, 5], [4, 5], [4, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.2143323749999979
