trajectory,domain_seed,method,initial_task_nrmse,final_task_nrmse,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_task_max_ratio,final_task_max_ratio,initial_global_rmse,final_global_rmse,final_global_ratio,selection_switches,selection_history,constraint_violation,all_updates_succeeded,elapsed_s
harmonic_loop,449,jerk_zones,5.192266615649081,2.2598960342107666,0.5129331478799151,0.4352426794493986,0.7727272727272727,0.3939393939393939,14.418408693005905,6.218978303680531,1.1363899944361402,0.4651502422945523,0.4093227189362512,0,"[[2, 3], [2, 3], [2, 3], [2, 3]]",0,1,0.23358737499999993
harmonic_loop,449,error_peak_dynamic,5.192266615649081,1.5299206811701205,0.5075233337683663,0.2946537214709007,0.7727272727272727,0.42424242424242425,14.418408693005905,3.230324938201602,1.1363899944361402,0.39726419994529016,0.34958438730570374,3,"[[1, 3], [2, 3], [3, 4], [2, 4]]",0,1,0.22933666599999913
harmonic_loop,449,violation_dynamic,5.192266615649081,1.405410123475155,0.4610322052864901,0.2706737206520482,0.7727272727272727,0.4393939393939394,14.418408693005905,2.7506862622626316,1.1363899944361402,0.4217972529101957,0.37117297316533066,3,"[[2, 3], [3, 4], [2, 4], [3, 4]]",0,1,0.22691641699999998
harmonic_loop,449,random_zones,5.192266615649081,2.6086700259335367,0.6568245097212477,0.5024144981444542,0.7727272727272727,0.4393939393939394,14.418408693005905,5.137793529463152,1.1363899944361402,0.520116981523704,0.4576923275198127,0,"[[1, 5], [1, 5], [1, 5], [1, 5]]",0,1,0.218243792
harmonic_loop,449,nominal_lookahead_dynamic,5.192266615649081,1.406334737782339,0.45768049951951584,0.2708517959273812,0.7727272727272727,0.4393939393939394,14.418408693005905,2.7913490854597387,1.1363899944361402,0.4596734473652404,0.4045032511865115,3,"[[2, 3], [3, 4], [2, 4], [3, 4]]",0,1,3.0926182499999992
harmonic_loop,461,full_trajectory,5.4107231720936415,1.7099960003824164,0.5052924540466701,0.31603834570615175,0.8333333333333334,0.42424242424242425,12.521973890252493,3.670030364604296,1.1732204306600729,0.31746030453244084,0.27058879664568447,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]",0,1,0.23455412499999895
harmonic_loop,461,static_tolerance,5.4107231720936415,1.9336338992349082,0.5571504496084644,0.35737069477289524,0.8333333333333334,0.4393939393939394,12.521973890252493,4.579217769369863,1.1732204306600729,0.4054503605892483,0.3455875383632174,0,"[[0, 4], [0, 4], [0, 4], [0, 4]]",0,1,0.2240132500000005
harmonic_loop,461,curvature_zones,5.4107231720936415,1.6854850118030544,0.44352072217443694,0.3115082694483643,0.8333333333333334,0.3484848484848485,12.521973890252493,4.9822263119991295,1.1732204306600729,0.3812731598012247,0.32497998657141886,0,"[[2, 3], [2, 3], [2, 3], [2, 3]]",0,1,0.22347641600000046
harmonic_loop,461,jerk_zones,5.4107231720936415,1.6854850118030544,0.44352072217443694,0.3115082694483643,0.8333333333333334,0.3484848484848485,12.521973890252493,4.9822263119991295,1.1732204306600729,0.3812731598012247,0.32497998657141886,0,"[[2, 3], [2, 3], [2, 3], [2, 3]]",0,1,0.2301473749999996
harmonic_loop,461,error_peak_dynamic,5.4107231720936415,1.3720172595434126,0.43271054304837275,0.2535737305171575,0.8333333333333334,0.3939393939393939,12.521973890252493,3.1519904081740036,1.1732204306600729,0.3262713687200032,0.2780989490069122,2,"[[2, 3], [2, 3], [3, 4], [2, 4]]",0,1,0.21760237500000024
harmonic_loop,461,violation_dynamic,5.4107231720936415,1.3720172595434126,0.43271054304837275,0.2535737305171575,0.8333333333333334,0.3939393939393939,12.521973890252493,3.1519904081740036,1.1732204306600729,0.3262713687200032,0.2780989490069122,2,"[[2, 3], [2, 3], [3, 4], [2, 4]]",0,1,0.21710975000000055
harmonic_loop,461,random_zones,5.4107231720936415,1.9215332060945494,0.5562184772701131,0.3551342667104193,0.8333333333333334,0.4393939393939394,12.521973890252493,4.5784675027234805,1.1732204306600729,0.40357327240522195,0.3439875933443855,0,"[[4, 5], [4, 5], [4, 5], [4, 5]]",0,1,0.2317496660000007
harmonic_loop,461,nominal_lookahead_dynamic,5.4107231720936415,1.3640146035586396,0.4317710356997896,0.25209469421641906,0.8333333333333334,0.3787878787878788,12.521973890252493,3.138749662877064,1.1732204306600729,0.3555853054644145,0.3030848220605538,2,"[[2, 3], [2, 3], [3, 4], [2, 4]]",0,1,2.994577792000001
