manifest_id,trajectory,regime,scenario_id,scenario_mode,domain_seed,method,initial_task_score,final_task_score,last_observed_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_global_rmse,final_global_rmse,final_global_ratio,measured_score_auc_normalized,selection_switches,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,finite_result,base_axis_delay_steps,extra_delay_schedule,actual_axis_delay_history,raw_estimated_lag_history,total_estimated_lag_history,nominal_estimated_lag_history,applied_lag_history,lag_absolute_error_steps,median_peak_correlation,elapsed_s
figure_eight--demand_conflict,figure_eight,demand_conflict,unknown_drift_pm2,drift,1723,fixed_delay_6,11.332864498216937,2.514526389078649,2.859180059535077,0.46086180549929523,0.22187915416038667,1.0,0.5,2.9932565130644506,0.7831402751088435,0.2616348688095149,0.46086180549929523,1,"[[1, 4], [3, 4], [3, 4], [3, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 2]","[[5, 3], [4, 2], [3, 1], [4, 2], [5, 3]]","[[9, 5], [8, 4], [7, 3], [8, 4], [9, 5]]","[[8, 4], [7, 3], [6, 2], [7, 3], [8, 4]]","[[10, 6], [9, 5], [8, 4], [9, 5], [10, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[6.0, 6.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0]]",1.0,0.9913168276428603,0.3210772079999984
figure_eight--demand_conflict,figure_eight,demand_conflict,unknown_drift_pm2,drift,1723,delay_aware_dual_anchor,11.332864498216937,1.4711807637753287,2.6067475908133897,0.3494810734499557,0.12981543757156877,1.0,0.5,2.9932565130644506,0.43137558359510814,0.14411580888985434,0.3494810734499557,2,"[[1, 4], [3, 4], [3, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 2]","[[5, 3], [4, 2], [3, 1], [4, 2], [5, 3]]","[[9, 5], [8, 4], [7, 3], [8, 4], [9, 5]]","[[8, 4], [7, 3], [6, 2], [7, 3], [8, 4]]","[[10, 6], [9, 5], [8, 4], [9, 5], [10, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 1.0], [1.875, 0.875], [1.75, 0.75], [1.75, 0.75], [1.75, 0.75]]",1.0,0.9913857005974238,0.32795695800000857
figure_eight--demand_conflict,figure_eight,demand_conflict,unknown_drift_pm2,drift,1723,oracle_true_delay_0p25,11.332864498216937,1.4632014794242845,2.596972849498318,0.35281268314400377,0.12911135394361223,1.0,0.5,2.9932565130644506,0.42869709208444967,0.14322096693462336,0.35281268314400377,2,"[[1, 4], [3, 4], [3, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 2]","[[5, 3], [4, 2], [3, 1], [4, 2], [5, 3]]","[[9, 5], [8, 4], [7, 3], [8, 4], [9, 5]]","[[8, 4], [7, 3], [6, 2], [7, 3], [8, 4]]","[[10, 6], [9, 5], [8, 4], [9, 5], [10, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.25, 1.25], [2.0, 1.0], [1.75, 0.75], [2.0, 1.0], [2.25, 1.25]]",1.0,0.9913771894980452,0.3267960839999944
figure_eight--demand_conflict,figure_eight,demand_conflict,unknown_drift_pm2,drift,1741,dual_anchor_dynamic,9.140054463427361,8.434068438565218,8.434068438565218,1.2159224444398062,0.9227591008689229,1.0,1.0,2.6197943730731823,2.436258023160697,0.9299424596835111,1.2159224444398062,0,"[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, false, false, false, true]",3,0.575,0,1,1,"[2, 3]","[[3, 4], [2, 5], [1, 6], [2, 5], [3, 4]]","[[5, 7], [4, 8], [3, 9], [4, 8], [5, 7]]","[[4, 6], [3, 7], [2, 8], [3, 7], [4, 6]]","[[6, 8], [5, 9], [4, 10], [5, 9], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]",1.0,0.9887306312362596,0.2999674580000118
figure_eight--demand_conflict,figure_eight,demand_conflict,unknown_drift_pm2,drift,1741,fixed_delay_2,9.140054463427361,4.028483996859732,4.028483996859732,0.8320253660978436,0.4407505461788157,1.0,0.8333333333333334,2.6197943730731823,1.0337932950424005,0.39460856381247067,0.8320253660978436,2,"[[2, 4], [3, 4], [3, 4], [2, 4]]","[true, true, false, true, true]",1,2.6449999999999996,0,1,1,"[2, 3]","[[3, 4], [2, 5], [1, 6], [2, 5], [3, 4]]","[[5, 7], [4, 8], [3, 9], [4, 8], [5, 7]]","[[4, 6], [3, 7], [2, 8], [3, 7], [4, 6]]","[[6, 8], [5, 9], [4, 10], [5, 9], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0]]",1.0,0.9887401445469997,0.3681691670000049
figure_eight--demand_conflict,figure_eight,demand_conflict,unknown_drift_pm2,drift,1741,fixed_delay_4,9.140054463427361,4.07609597229513,4.07609597229513,0.8308127388274056,0.4459597028228938,1.0,0.8333333333333334,2.6197943730731823,1.1101368266045961,0.42374960340965095,0.8308127388274056,1,"[[2, 4], [2, 4], [2, 4], [3, 4]]","[true, true, false, true, true]",1,2.6449999999999996,0,1,1,"[2, 3]","[[3, 4], [2, 5], [1, 6], [2, 5], [3, 4]]","[[5, 7], [4, 8], [3, 9], [4, 8], [5, 7]]","[[4, 6], [3, 7], [2, 8], [3, 7], [4, 6]]","[[6, 8], [5, 9], [4, 10], [5, 9], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0]]",1.0,0.9887084734593967,0.39933283300000255
figure_eight--demand_conflict,figure_eight,demand_conflict,unknown_drift_pm2,drift,1741,fixed_delay_6,9.140054463427361,4.037894005784642,4.037894005784642,0.7833140810433419,0.44178008150188874,1.0,1.0,2.6197943730731823,1.0879620121818818,0.4152852694716015,0.7833140810433419,0,"[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, false, true, true]",1,2.6449999999999996,0,1,1,"[2, 3]","[[3, 4], [2, 5], [1, 6], [2, 5], [3, 4]]","[[5, 7], [4, 8], [3, 9], [4, 8], [5, 7]]","[[4, 6], [3, 7], [2, 8], [3, 7], [4, 6]]","[[6, 8], [5, 9], [4, 10], [5, 9], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[6.0, 6.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0]]",1.0,0.9886803648276801,0.3960492920000007
figure_eight--demand_conflict,figure_eight,demand_conflict,unknown_drift_pm2,drift,1741,delay_aware_dual_anchor,9.140054463427361,4.0166040755710295,4.0166040755710295,0.8667801382274577,0.43945078135397375,1.0,0.8333333333333334,2.6197943730731823,1.0317035975713587,0.39381090675490915,0.8667801382274577,1,"[[2, 4], [3, 4], [3, 4], [3, 4]]","[true, true, false, true, true]",1,2.6449999999999996,0,1,1,"[2, 3]","[[3, 4], [2, 5], [1, 6], [2, 5], [3, 4]]","[[5, 7], [4, 8], [3, 9], [4, 8], [5, 7]]","[[4, 6], [3, 7], [2, 8], [3, 7], [4, 6]]","[[6, 8], [5, 9], [4, 10], [5, 9], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.5], [0.875, 1.625], [0.75, 1.75], [0.75, 1.75], [0.75, 1.75]]",1.0,0.9887307171059223,0.3557205409999966
figure_eight--demand_conflict,figure_eight,demand_conflict,unknown_drift_pm2,drift,1741,oracle_true_delay_0p25,9.140054463427361,3.8526136600902587,3.8526136600902587,0.8500410268959258,0.42150882967994874,1.0,0.8333333333333334,2.6197943730731823,0.9746404440927388,0.3720293676901919,0.8500410268959258,2,"[[2, 4], [3, 4], [3, 4], [2, 4]]","[true, true, false, true, true]",1,2.6449999999999996,0,1,1,"[2, 3]","[[3, 4], [2, 5], [1, 6], [2, 5], [3, 4]]","[[5, 7], [4, 8], [3, 9], [4, 8], [5, 7]]","[[4, 6], [3, 7], [2, 8], [3, 7], [4, 6]]","[[6, 8], [5, 9], [4, 10], [5, 9], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.25, 1.75], [1.0, 2.0], [0.75, 2.25], [1.0, 2.0], [1.25, 1.75]]",1.0,0.9886585683846763,0.36160920900000804
s_curve--demand_conflict,s_curve,demand_conflict,unknown_drift_pm2,drift,1709,dual_anchor_dynamic,4.136003207589124,0.7847647640163868,1.5971007157719201,0.3493635297468616,0.1897398828357839,0.8333333333333334,0.0,1.042789282190071,0.36548451513950225,0.35048741043052334,0.3493635297468616,2,"[[2, 4], [3, 4], [2, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 3]","[[3, 2], [2, 1], [1, 0], [2, 1], [3, 2]]","[[7, 5], [6, 4], [5, 3], [6, 4], [7, 5]]","[[6, 5], [5, 4], [4, 3], [5, 4], [6, 5]]","[[8, 7], [7, 6], [6, 5], [7, 6], [8, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]",0.5,0.9981884795458598,0.2386787079999948
s_curve--demand_conflict,s_curve,demand_conflict,unknown_drift_pm2,drift,1709,fixed_delay_2,4.136003207589124,0.5912030235691998,1.9327050885645416,0.329116419961095,0.1429406588670931,0.8333333333333334,0.0,1.042789282190071,0.2739416339283088,0.262700852997813,0.329116419961095,1,"[[2, 4], [2, 4], [3, 4], [3, 4]]","[true, true, true, false, false]",2,1.0,0,1,1,"[4, 3]","[[3, 2], [2, 1], [1, 0], [2, 1], [3, 2]]","[[7, 5], [6, 4], [5, 3], [6, 4], [7, 5]]","[[6, 5], [5, 4], [4, 3], [5, 4], [6, 5]]","[[8, 7], [7, 6], [6, 5], [7, 6], [8, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0]]",0.5,0.9981536649189484,0.2345235840000015
s_curve--demand_conflict,s_curve,demand_conflict,unknown_drift_pm2,drift,1709,fixed_delay_4,4.136003207589124,0.6340695123966551,1.6372378100786358,0.3619820509532526,0.15330488894041602,0.8333333333333334,0.0,1.042789282190071,0.3639756757159081,0.3490404839523136,0.3619820509532526,2,"[[2, 4], [2, 4], [3, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 3]","[[3, 2], [2, 1], [1, 0], [2, 1], [3, 2]]","[[7, 5], [6, 4], [5, 3], [6, 4], [7, 5]]","[[6, 5], [5, 4], [4, 3], [5, 4], [6, 5]]","[[8, 7], [7, 6], [6, 5], [7, 6], [8, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0]]",0.5,0.9981314306055508,0.24835899999999356
s_curve--demand_conflict,s_curve,demand_conflict,unknown_drift_pm2,drift,1709,fixed_delay_6,4.136003207589124,0.7627276075497067,1.4479409597708677,0.4491123176633084,0.18441175435990548,0.8333333333333334,0.0,1.042789282190071,0.44860824515384395,0.43020028381158154,0.4491123176633084,2,"[[2, 4], [3, 4], [3, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 3]","[[3, 2], [2, 1], [1, 0], [2, 1], [3, 2]]","[[7, 5], [6, 4], [5, 3], [6, 4], [7, 5]]","[[6, 5], [5, 4], [4, 3], [5, 4], [6, 5]]","[[8, 7], [7, 6], [6, 5], [7, 6], [8, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[6.0, 6.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0]]",0.5,0.9981864767435082,0.2582980829999997
s_curve--demand_conflict,s_curve,demand_conflict,unknown_drift_pm2,drift,1709,delay_aware_dual_anchor,4.136003207589124,0.6454075290473229,1.9321042850426238,0.3328013000035263,0.1560461867783538,0.8333333333333334,0.0,1.042789282190071,0.2942409241442241,0.2821671925187588,0.3328013000035263,1,"[[2, 4], [2, 4], [3, 4], [3, 4]]","[true, true, true, false, false]",2,1.0,0,1,1,"[4, 3]","[[3, 2], [2, 1], [1, 0], [2, 1], [3, 2]]","[[7, 5], [6, 4], [5, 3], [6, 4], [7, 5]]","[[6, 5], [5, 4], [4, 3], [5, 4], [6, 5]]","[[8, 7], [7, 6], [6, 5], [7, 6], [8, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 1.25], [1.375, 1.125], [1.25, 1.0], [1.25, 1.0], [1.25, 1.0]]",0.5,0.9981592531841166,0.23890641699999549
s_curve--demand_conflict,s_curve,demand_conflict,unknown_drift_pm2,drift,1709,oracle_true_delay_0p25,4.136003207589124,0.6310800508346422,1.941956766545624,0.3341344716067046,0.1525820989879016,0.8333333333333334,0.0,1.042789282190071,0.2945734531037545,0.28248607665499775,0.3341344716067046,1,"[[2, 4], [2, 4], [3, 4], [3, 4]]","[true, true, true, false, false]",2,1.0,0,1,1,"[4, 3]","[[3, 2], [2, 1], [1, 0], [2, 1], [3, 2]]","[[7, 5], [6, 4], [5, 3], [6, 4], [7, 5]]","[[6, 5], [5, 4], [4, 3], [5, 4], [6, 5]]","[[8, 7], [7, 6], [6, 5], [7, 6], [8, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.25], [1.5, 1.0], [1.25, 0.75], [1.5, 1.0], [1.75, 1.25]]",0.5,0.9981557475044386,0.23529245899999296
s_curve--demand_conflict,s_curve,demand_conflict,unknown_drift_pm2,drift,1723,dual_anchor_dynamic,4.932921531904967,0.6176473340335731,1.218243989257657,0.2914646329467505,0.12520923554911154,1.0,0.0,1.1560512557302531,0.2322693301720288,0.20091611770734955,0.2914646329467505,3,"[[2, 3], [1, 4], [0, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 2]","[[5, 3], [4, 2], [3, 1], [4, 2], [5, 3]]","[[9, 5], [8, 4], [7, 3], [8, 4], [9, 5]]","[[8, 4], [7, 3], [6, 2], [7, 3], [8, 4]]","[[10, 6], [9, 5], [8, 4], [9, 5], [10, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]",1.0,0.9913137342375274,0.24058562500000846
s_curve--demand_conflict,s_curve,demand_conflict,unknown_drift_pm2,drift,1723,fixed_delay_2,4.932921531904967,0.43843247193489987,1.136476088653975,0.2979476638339701,0.08887886602274588,1.0,0.0,1.1560512557302531,0.19051143932618245,0.16479497633159906,0.2979476638339701,3,"[[2, 3], [3, 4], [1, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 2]","[[5, 3], [4, 2], [3, 1], [4, 2], [5, 3]]","[[9, 5], [8, 4], [7, 3], [8, 4], [9, 5]]","[[8, 4], [7, 3], [6, 2], [7, 3], [8, 4]]","[[10, 6], [9, 5], [8, 4], [9, 5], [10, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0]]",1.0,0.9913716915065293,0.2306453749999946
s_curve--demand_conflict,s_curve,demand_conflict,unknown_drift_pm2,drift,1723,fixed_delay_4,4.932921531904967,0.3351439632980618,1.1150264827607823,0.31979773252426824,0.06794025835003255,1.0,0.0,1.1560512557302531,0.18414426769280212,0.15928728659741137,0.31979773252426824,3,"[[2, 3], [3, 4], [1, 4], [1, 2]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 2]","[[5, 3], [4, 2], [3, 1], [4, 2], [5, 3]]","[[9, 5], [8, 4], [7, 3], [8, 4], [9, 5]]","[[8, 4], [7, 3], [6, 2], [7, 3], [8, 4]]","[[10, 6], [9, 5], [8, 4], [9, 5], [10, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0]]",1.0,0.9909117448307679,0.24930487499999288
s_curve--demand_conflict,s_curve,demand_conflict,unknown_drift_pm2,drift,1723,fixed_delay_6,4.932921531904967,0.7096907218984013,0.7851719194145699,0.38141031886450893,0.1438682365629151,1.0,0.0,1.1560512557302531,0.2816823123324731,0.2436590167920715,0.38141031886450893,3,"[[2, 3], [3, 4], [1, 2], [1, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 2]","[[5, 3], [4, 2], [3, 1], [4, 2], [5, 3]]","[[9, 5], [8, 4], [7, 3], [8, 4], [9, 5]]","[[8, 4], [7, 3], [6, 2], [7, 3], [8, 4]]","[[10, 6], [9, 5], [8, 4], [9, 5], [10, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[6.0, 6.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0]]",1.0,0.9895822024949086,0.25733520800000065
s_curve--demand_conflict,s_curve,demand_conflict,unknown_drift_pm2,drift,1723,delay_aware_dual_anchor,4.932921531904967,0.4535572284268876,1.150031580704785,0.28788781824052095,0.09194495097750634,1.0,0.0,1.1560512557302531,0.20089584177333367,0.17377762515073955,0.28788781824052095,2,"[[2, 3], [1, 4], [1, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 2]","[[5, 3], [4, 2], [3, 1], [4, 2], [5, 3]]","[[9, 5], [8, 4], [7, 3], [8, 4], [9, 5]]","[[8, 4], [7, 3], [6, 2], [7, 3], [8, 4]]","[[10, 6], [9, 5], [8, 4], [9, 5], [10, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 1.0], [1.875, 0.875], [1.75, 0.75], [1.75, 0.75], [1.75, 0.75]]",1.0,0.9914198767001392,0.2318234170000011
s_curve--demand_conflict,s_curve,demand_conflict,unknown_drift_pm2,drift,1723,oracle_true_delay_0p25,4.932921531904967,0.4437292720020302,1.1465232839633543,0.28945691736727547,0.08995263134272348,1.0,0.0,1.1560512557302531,0.19786507251315416,0.17115596867559907,0.28945691736727547,2,"[[2, 3], [1, 4], [1, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 2]","[[5, 3], [4, 2], [3, 1], [4, 2], [5, 3]]","[[9, 5], [8, 4], [7, 3], [8, 4], [9, 5]]","[[8, 4], [7, 3], [6, 2], [7, 3], [8, 4]]","[[10, 6], [9, 5], [8, 4], [9, 5], [10, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.25, 1.25], [2.0, 1.0], [1.75, 0.75], [2.0, 1.0], [2.25, 1.25]]",1.0,0.9914109919925079,0.23710249999999178
s_curve--demand_conflict,s_curve,demand_conflict,unknown_drift_pm2,drift,1741,dual_anchor_dynamic,5.239202496772067,1.325611234207245,1.325611234207245,0.7931538455754499,0.2530177512749258,1.0,0.3333333333333333,1.1284582625624728,0.7842661531560632,0.6949890653245541,0.7931538455754499,1,"[[2, 4], [3, 4], [3, 4], [3, 4]]","[true, true, false, true, true]",1,2.6449999999999996,0,1,1,"[2, 3]","[[3, 4], [2, 5], [1, 6], [2, 5], [3, 4]]","[[5, 7], [4, 8], [3, 9], [4, 8], [5, 7]]","[[4, 6], [3, 7], [2, 8], [3, 7], [4, 6]]","[[6, 8], [5, 9], [4, 10], [5, 9], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]",1.0,0.9880706485840544,0.2814130830000039
s_curve--demand_conflict,s_curve,demand_conflict,unknown_drift_pm2,drift,1741,fixed_delay_2,5.239202496772067,1.6910183082169625,2.1294648492117534,0.7326007010140102,0.322762540531468,1.0,0.3333333333333333,1.1284582625624728,0.9090875073063245,0.805601356705912,0.7326007010140102,2,"[[2, 4], [3, 4], [3, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[2, 3]","[[3, 4], [2, 5], [1, 6], [2, 5], [3, 4]]","[[5, 7], [4, 8], [3, 9], [4, 8], [5, 7]]","[[4, 6], [3, 7], [2, 8], [3, 7], [4, 6]]","[[6, 8], [5, 9], [4, 10], [5, 9], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0]]",1.0,0.9878491237829836,0.30509737500000256
s_curve--demand_conflict,s_curve,demand_conflict,unknown_drift_pm2,drift,1741,fixed_delay_4,5.239202496772067,4.896383652549235,4.896383652549235,1.1798019720610635,0.9345665977915444,1.0,0.8333333333333334,1.1284582625624728,1.0690149606412676,0.9473234377439684,1.1798019720610635,0,"[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, false, false, false, true]",3,0.575,0,1,1,"[2, 3]","[[3, 4], [2, 5], [1, 6], [2, 5], [3, 4]]","[[5, 7], [4, 8], [3, 9], [4, 8], [5, 7]]","[[4, 6], [3, 7], [2, 8], [3, 7], [4, 6]]","[[6, 8], [5, 9], [4, 10], [5, 9], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0]]",1.0,0.9895838288202206,0.2615720419999974
s_curve--demand_conflict,s_curve,demand_conflict,unknown_drift_pm2,drift,1741,fixed_delay_6,5.239202496772067,5.028497378238703,5.028497378238703,1.2360220673312972,0.9597829786760139,1.0,0.8333333333333334,1.1284582625624728,1.0905097500318628,0.9663713636652919,1.2360220673312972,0,"[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, false, false, false, true]",3,0.575,0,1,1,"[2, 3]","[[3, 4], [2, 5], [1, 6], [2, 5], [3, 4]]","[[5, 7], [4, 8], [3, 9], [4, 8], [5, 7]]","[[4, 6], [3, 7], [2, 8], [3, 7], [4, 6]]","[[6, 8], [5, 9], [4, 10], [5, 9], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[6.0, 6.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0]]",1.0,0.9899480346120039,0.2798563750000085
s_curve--demand_conflict,s_curve,demand_conflict,unknown_drift_pm2,drift,1741,delay_aware_dual_anchor,5.239202496772067,1.648811134458183,2.046803044608518,0.7207397051284067,0.3147065102893111,1.0,0.3333333333333333,1.1284582625624728,0.9171320656101165,0.8127301611736331,0.7207397051284067,2,"[[2, 4], [3, 4], [3, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[2, 3]","[[3, 4], [2, 5], [1, 6], [2, 5], [3, 4]]","[[5, 7], [4, 8], [3, 9], [4, 8], [5, 7]]","[[4, 6], [3, 7], [2, 8], [3, 7], [4, 6]]","[[6, 8], [5, 9], [4, 10], [5, 9], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.5], [0.875, 1.625], [0.75, 1.75], [0.75, 1.75], [0.75, 1.75]]",1.0,0.9877665409238852,0.2970298750000069
s_curve--demand_conflict,s_curve,demand_conflict,unknown_drift_pm2,drift,1741,oracle_true_delay_0p25,5.239202496772067,1.6340124275071575,2.0877703886171664,0.7190625618325277,0.3118818996810853,1.0,0.3333333333333333,1.1284582625624728,0.9051220091912594,0.8020872718286741,0.7190625618325277,2,"[[2, 4], [3, 4], [3, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[2, 3]","[[3, 4], [2, 5], [1, 6], [2, 5], [3, 4]]","[[5, 7], [4, 8], [3, 9], [4, 8], [5, 7]]","[[4, 6], [3, 7], [2, 8], [3, 7], [4, 6]]","[[6, 8], [5, 9], [4, 10], [5, 9], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.25, 1.75], [1.0, 2.0], [0.75, 2.25], [1.0, 2.0], [1.25, 1.75]]",1.0,0.9877415902333301,0.29691362500000196
